year,month,day,season_name,hour_24h,beehive_temperature_c,beehive_humidity_percent,beehive_weight_kg,beehive_sound_db,beehive_activity_0_10,co2_ppm,voc_level,pollen_level,latitude,longitude,beehive_sun_exposure
2024,November,12,spring,00:00,13.3,93,51.28,41,1,260,Low,Low,-35.0497,-58.4278,Sun
2024,November,12,spring,01:00,12.9,94,51.28,40,1,255,Low,Low,-35.0497,-58.4278,Sun
2024,November,12,spring,02:00,12.4,95,51.29,40,1,250,Low,Low,-35.0497,-58.4278,Sun
2024,November,12,spring,03:00,11.9,96,51.29,40,1,245,Low,Low,-35.0497,-58.4278,Sun
2024,November,12,spring,04:00,11.4,97,51.30,40,1,240,Low,Low,-35.0497,-58.4278,Sun
2024,November,12,spring,05:00,10.9,98,51.30,41,1,235,Low,Low,-35.0497,-58.4278,Sun
2024,November,12,spring,06:00,11.7,96,51.31,43,2,245,Low,Low,-35.0497,-58.4278,Sun
2024,November,12,spring,07:00,13.1,93,51.32,48,3,260,Low,Medium,-35.0497,-58.4278,Sun
2024,November,12,spring,08:00,15.4,89,51.33,55,5,285,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,12,spring,09:00,17.7,84,51.35,62,7,315,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,12,spring,10:00,19.4,79,51.37,68,8,345,Medium,High,-35.0497,-58.4278,Sun
2024,November,12,spring,11:00,21.0,75,51.39,72,9,370,High,High,-35.0497,-58.4278,Sun
2024,November,12,spring,12:00,21.9,73,51.41,75,9,385,High,High,-35.0497,-58.4278,Sun
2024,November,12,spring,13:00,22.4,71,51.43,74,9,395,High,High,-35.0497,-58.4278,Sun
2024,November,12,spring,14:00,22.1,72,51.45,73,9,390,High,High,-35.0497,-58.4278,Sun
2024,November,12,spring,15:00,21.4,74,51.46,70,8,375,High,Medium,-35.0497,-58.4278,Sun
2024,November,12,spring,16:00,19.9,77,51.47,65,7,350,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,12,spring,17:00,18.1,81,51.48,58,6,325,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,12,spring,18:00,16.4,85,51.49,52,4,295,Medium,Low,-35.0497,-58.4278,Sun
2024,November,12,spring,19:00,14.9,88,51.50,48,3,275,Low,Low,-35.0497,-58.4278,Sun
2024,November,12,spring,20:00,14.1,90,51.51,45,2,265,Low,Low,-35.0497,-58.4278,Sun
2024,November,12,spring,21:00,13.7,91,51.51,43,1,260,Low,Low,-35.0497,-58.4278,Sun
2024,November,12,spring,22:00,13.5,92,51.52,42,1,255,Low,Low,-35.0497,-58.4278,Sun
2024,November,12,spring,23:00,13.4,93,51.52,41,1,250,Low,Low,-35.0497,-58.4278,Sun
2024,November,13,spring,00:00,13.2,94,51.53,41,1,245,Low,Low,-35.0497,-58.4278,Sun
2024,November,13,spring,01:00,12.8,95,51.53,40,1,240,Low,Low,-35.0497,-58.4278,Sun
2024,November,13,spring,02:00,12.3,96,51.54,40,1,235,Low,Low,-35.0497,-58.4278,Sun
2024,November,13,spring,03:00,11.8,97,51.54,40,1,230,Low,Low,-35.0497,-58.4278,Sun
2024,November,13,spring,04:00,11.3,98,51.55,40,1,225,Low,Low,-35.0497,-58.4278,Sun
2024,November,13,spring,05:00,10.8,99,51.55,41,1,220,Low,Low,-35.0497,-58.4278,Sun
2024,November,13,spring,06:00,11.6,97,51.56,43,2,230,Low,Low,-35.0497,-58.4278,Sun
2024,November,13,spring,07:00,13.0,94,51.57,48,3,245,Low,Medium,-35.0497,-58.4278,Sun
2024,November,13,spring,08:00,15.3,90,51.58,55,5,270,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,13,spring,09:00,17.6,85,51.60,62,7,300,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,13,spring,10:00,19.3,80,51.62,68,8,330,Medium,High,-35.0497,-58.4278,Sun
2024,November,13,spring,11:00,20.9,76,51.64,72,9,355,High,High,-35.0497,-58.4278,Sun
2024,November,13,spring,12:00,21.8,74,51.66,75,9,370,High,High,-35.0497,-58.4278,Sun
2024,November,13,spring,13:00,22.3,72,51.68,74,9,380,High,High,-35.0497,-58.4278,Sun
2024,November,13,spring,14:00,22.0,73,51.70,73,9,375,High,High,-35.0497,-58.4278,Sun
2024,November,13,spring,15:00,21.3,75,51.71,70,8,360,High,Medium,-35.0497,-58.4278,Sun
2024,November,13,spring,16:00,19.8,78,51.72,65,7,335,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,13,spring,17:00,18.0,82,51.73,58,6,310,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,13,spring,18:00,16.3,86,51.74,52,4,280,Medium,Low,-35.0497,-58.4278,Sun
2024,November,13,spring,19:00,14.8,89,51.75,48,3,260,Low,Low,-35.0497,-58.4278,Sun
2024,November,13,spring,20:00,14.0,91,51.76,45,2,250,Low,Low,-35.0497,-58.4278,Sun
2024,November,13,spring,21:00,13.6,92,51.76,43,1,245,Low,Low,-35.0497,-58.4278,Sun
2024,November,13,spring,22:00,13.4,93,51.77,42,1,240,Low,Low,-35.0497,-58.4278,Sun
2024,November,13,spring,23:00,13.3,94,51.77,41,1,235,Low,Low,-35.0497,-58.4278,Sun
2024,November,14,spring,00:00,13.1,95,51.78,41,1,230,Low,Low,-35.0497,-58.4278,Sun
2024,November,14,spring,01:00,12.7,96,51.78,40,1,225,Low,Low,-35.0497,-58.4278,Sun
2024,November,14,spring,02:00,12.2,97,51.79,40,1,220,Low,Low,-35.0497,-58.4278,Sun
2024,November,14,spring,03:00,11.7,98,51.79,40,1,215,Low,Low,-35.0497,-58.4278,Sun
2024,November,14,spring,04:00,11.2,99,51.80,40,1,210,Low,Low,-35.0497,-58.4278,Sun
2024,November,14,spring,05:00,10.7,100,51.80,41,1,205,Low,Low,-35.0497,-58.4278,Sun
2024,November,14,spring,06:00,11.5,98,51.81,43,2,215,Low,Low,-35.0497,-58.4278,Sun
2024,November,14,spring,07:00,12.9,95,51.82,48,3,230,Low,Medium,-35.0497,-58.4278,Sun
2024,November,14,spring,08:00,15.2,91,51.83,55,5,255,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,14,spring,09:00,17.5,86,51.85,62,7,285,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,14,spring,10:00,19.2,81,51.87,68,8,315,Medium,High,-35.0497,-58.4278,Sun
2024,November,14,spring,11:00,20.8,77,51.89,72,9,340,High,High,-35.0497,-58.4278,Sun
2024,November,14,spring,12:00,21.7,75,51.91,75,9,355,High,High,-35.0497,-58.4278,Sun
2024,November,14,spring,13:00,22.2,73,51.93,74,9,365,High,High,-35.0497,-58.4278,Sun
2024,November,14,spring,14:00,21.9,74,51.95,73,9,360,High,High,-35.0497,-58.4278,Sun
2024,November,14,spring,15:00,21.2,76,51.96,70,8,345,High,Medium,-35.0497,-58.4278,Sun
2024,November,14,spring,16:00,19.7,79,51.97,65,7,320,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,14,spring,17:00,17.9,83,51.98,58,6,295,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,14,spring,18:00,16.2,87,51.99,52,4,265,Medium,Low,-35.0497,-58.4278,Sun
2024,November,14,spring,19:00,14.7,90,52.00,48,3,245,Low,Low,-35.0497,-58.4278,Sun
2024,November,14,spring,20:00,13.9,92,52.01,45,2,235,Low,Low,-35.0497,-58.4278,Sun
2024,November,14,spring,21:00,13.5,93,52.01,43,1,230,Low,Low,-35.0497,-58.4278,Sun
2024,November,14,spring,22:00,13.3,94,52.02,42,1,225,Low,Low,-35.0497,-58.4278,Sun
2024,November,14,spring,23:00,13.2,95,52.02,41,1,220,Low,Low,-35.0497,-58.4278,Sun
2024,November,15,spring,00:00,13.0,96,52.03,41,1,215,Low,Low,-35.0497,-58.4278,Sun
2024,November,15,spring,01:00,12.6,97,52.03,40,1,210,Low,Low,-35.0497,-58.4278,Sun
2024,November,15,spring,02:00,12.1,98,52.04,40,1,205,Low,Low,-35.0497,-58.4278,Sun
2024,November,15,spring,03:00,11.6,99,52.04,40,1,200,Low,Low,-35.0497,-58.4278,Sun
2024,November,15,spring,04:00,11.1,100,52.05,40,1,195,Low,Low,-35.0497,-58.4278,Sun
2024,November,15,spring,05:00,10.6,101,52.05,41,1,190,Low,Low,-35.0497,-58.4278,Sun
2024,November,15,spring,06:00,11.4,99,52.06,43,2,200,Low,Low,-35.0497,-58.4278,Sun
2024,November,15,spring,07:00,12.8,96,52.07,48,3,215,Low,Medium,-35.0497,-58.4278,Sun
2024,November,15,spring,08:00,15.1,92,52.08,55,5,240,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,15,spring,09:00,17.4,87,52.10,62,7,270,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,15,spring,10:00,19.1,82,52.12,68,8,300,Medium,High,-35.0497,-58.4278,Sun
2024,November,15,spring,11:00,20.7,78,52.14,72,9,325,High,High,-35.0497,-58.4278,Sun
2024,November,15,spring,12:00,21.6,76,52.16,75,9,340,High,High,-35.0497,-58.4278,Sun
2024,November,15,spring,13:00,22.1,74,52.18,74,9,350,High,High,-35.0497,-58.4278,Sun
2024,November,15,spring,14:00,21.8,75,52.20,73,9,345,High,High,-35.0497,-58.4278,Sun
2024,November,15,spring,15:00,21.1,77,52.21,70,8,330,High,Medium,-35.0497,-58.4278,Sun
2024,November,15,spring,16:00,19.6,80,52.22,65,7,305,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,15,spring,17:00,17.8,84,52.23,58,6,280,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,15,spring,18:00,16.1,88,52.24,52,4,250,Medium,Low,-35.0497,-58.4278,Sun
2024,November,15,spring,19:00,14.6,91,52.25,48,3,230,Low,Low,-35.0497,-58.4278,Sun
2024,November,15,spring,20:00,13.8,93,52.26,45,2,220,Low,Low,-35.0497,-58.4278,Sun
2024,November,15,spring,21:00,13.4,94,52.26,43,1,215,Low,Low,-35.0497,-58.4278,Sun
2024,November,15,spring,22:00,13.2,95,52.27,42,1,210,Low,Low,-35.0497,-58.4278,Sun
2024,November,15,spring,23:00,13.1,96,52.27,41,1,205,Low,Low,-35.0497,-58.4278,Sun
2024,November,16,spring,00:00,12.9,97,52.28,41,1,200,Low,Low,-35.0497,-58.4278,Sun
2024,November,16,spring,01:00,12.5,98,52.28,40,1,195,Low,Low,-35.0497,-58.4278,Sun
2024,November,16,spring,02:00,12.0,99,52.29,40,1,190,Low,Low,-35.0497,-58.4278,Sun
2024,November,16,spring,03:00,11.5,100,52.29,40,1,185,Low,Low,-35.0497,-58.4278,Sun
2024,November,16,spring,04:00,11.0,101,52.30,40,1,180,Low,Low,-35.0497,-58.4278,Sun
2024,November,16,spring,05:00,10.5,102,52.30,41,1,175,Low,Low,-35.0497,-58.4278,Sun
2024,November,16,spring,06:00,11.3,100,52.31,43,2,185,Low,Low,-35.0497,-58.4278,Sun
2024,November,16,spring,07:00,12.7,97,52.32,48,3,200,Low,Medium,-35.0497,-58.4278,Sun
2024,November,16,spring,08:00,15.0,93,52.33,55,5,225,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,16,spring,09:00,17.3,88,52.35,62,7,255,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,16,spring,10:00,19.0,83,52.37,68,8,285,Medium,High,-35.0497,-58.4278,Sun
2024,November,16,spring,11:00,20.6,79,52.39,72,9,310,High,High,-35.0497,-58.4278,Sun
2024,November,16,spring,12:00,21.5,77,52.41,75,9,325,High,High,-35.0497,-58.4278,Sun
2024,November,16,spring,13:00,22.0,75,52.43,74,9,335,High,High,-35.0497,-58.4278,Sun
2024,November,16,spring,14:00,21.7,76,52.45,73,9,330,High,High,-35.0497,-58.4278,Sun
2024,November,16,spring,15:00,21.0,78,52.46,70,8,315,High,Medium,-35.0497,-58.4278,Sun
2024,November,16,spring,16:00,19.5,81,52.47,65,7,290,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,16,spring,17:00,17.7,85,52.48,58,6,265,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,16,spring,18:00,16.0,89,52.49,52,4,235,Medium,Low,-35.0497,-58.4278,Sun
2024,November,16,spring,19:00,14.5,92,52.50,48,3,215,Low,Low,-35.0497,-58.4278,Sun
2024,November,16,spring,20:00,13.7,94,52.51,45,2,205,Low,Low,-35.0497,-58.4278,Sun
2024,November,16,spring,21:00,13.3,95,52.51,43,1,200,Low,Low,-35.0497,-58.4278,Sun
2024,November,16,spring,22:00,13.1,96,52.52,42,1,195,Low,Low,-35.0497,-58.4278,Sun
2024,November,16,spring,23:00,13.0,97,52.52,41,1,190,Low,Low,-35.0497,-58.4278,Sun
2024,November,17,spring,00:00,12.8,98,52.53,41,1,185,Low,Low,-35.0497,-58.4278,Sun
2024,November,17,spring,01:00,12.4,99,52.53,40,1,180,Low,Low,-35.0497,-58.4278,Sun
2024,November,17,spring,02:00,11.9,100,52.54,40,1,175,Low,Low,-35.0497,-58.4278,Sun
2024,November,17,spring,03:00,11.4,101,52.54,40,1,170,Low,Low,-35.0497,-58.4278,Sun
2024,November,17,spring,04:00,10.9,102,52.55,40,1,165,Low,Low,-35.0497,-58.4278,Sun
2024,November,17,spring,05:00,10.4,103,52.55,41,1,160,Low,Low,-35.0497,-58.4278,Sun
2024,November,17,spring,06:00,11.2,101,52.56,43,2,170,Low,Low,-35.0497,-58.4278,Sun
2024,November,17,spring,07:00,12.6,98,52.57,48,3,185,Low,Medium,-35.0497,-58.4278,Sun
2024,November,17,spring,08:00,14.9,94,52.58,55,5,210,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,17,spring,09:00,17.2,89,52.60,62,7,240,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,17,spring,10:00,18.9,84,52.62,68,8,270,Medium,High,-35.0497,-58.4278,Sun
2024,November,17,spring,11:00,20.5,80,52.64,72,9,295,High,High,-35.0497,-58.4278,Sun
2024,November,17,spring,12:00,21.4,78,52.66,75,9,310,High,High,-35.0497,-58.4278,Sun
2024,November,17,spring,13:00,21.9,76,52.68,74,9,320,High,High,-35.0497,-58.4278,Sun
2024,November,17,spring,14:00,21.6,77,52.70,73,9,315,High,High,-35.0497,-58.4278,Sun
2024,November,17,spring,15:00,20.9,79,52.71,70,8,300,High,Medium,-35.0497,-58.4278,Sun
2024,November,17,spring,16:00,19.4,82,52.72,65,7,275,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,17,spring,17:00,17.6,86,52.73,58,6,250,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,17,spring,18:00,15.9,90,52.74,52,4,220,Medium,Low,-35.0497,-58.4278,Sun
2024,November,17,spring,19:00,14.4,93,52.75,48,3,200,Low,Low,-35.0497,-58.4278,Sun
2024,November,17,spring,20:00,13.6,95,52.76,45,2,190,Low,Low,-35.0497,-58.4278,Sun
2024,November,17,spring,21:00,13.2,96,52.76,43,1,185,Low,Low,-35.0497,-58.4278,Sun
2024,November,17,spring,22:00,13.0,97,52.77,42,1,180,Low,Low,-35.0497,-58.4278,Sun
2024,November,17,spring,23:00,12.9,98,52.77,41,1,175,Low,Low,-35.0497,-58.4278,Sun
2024,November,18,spring,00:00,12.7,99,52.78,41,1,170,Low,Low,-35.0497,-58.4278,Sun
2024,November,18,spring,01:00,12.3,100,52.78,40,1,165,Low,Low,-35.0497,-58.4278,Sun
2024,November,18,spring,02:00,11.8,101,52.79,40,1,160,Low,Low,-35.0497,-58.4278,Sun
2024,November,18,spring,03:00,11.3,102,52.79,40,1,155,Low,Low,-35.0497,-58.4278,Sun
2024,November,18,spring,04:00,10.8,103,52.80,40,1,150,Low,Low,-35.0497,-58.4278,Sun
2024,November,18,spring,05:00,10.3,104,52.80,41,1,145,Low,Low,-35.0497,-58.4278,Sun
2024,November,18,spring,06:00,11.1,102,52.81,43,2,155,Low,Low,-35.0497,-58.4278,Sun
2024,November,18,spring,07:00,12.5,99,52.82,48,3,170,Low,Medium,-35.0497,-58.4278,Sun
2024,November,18,spring,08:00,14.8,95,52.83,55,5,195,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,18,spring,09:00,17.1,90,52.85,62,7,225,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,18,spring,10:00,18.8,85,52.87,68,8,255,Medium,High,-35.0497,-58.4278,Sun
2024,November,18,spring,11:00,20.4,81,52.89,72,9,280,High,High,-35.0497,-58.4278,Sun
2024,November,18,spring,12:00,21.3,79,52.91,75,9,295,High,High,-35.0497,-58.4278,Sun
2024,November,18,spring,13:00,21.8,77,52.93,74,9,305,High,High,-35.0497,-58.4278,Sun
2024,November,18,spring,14:00,21.5,78,52.95,73,9,300,High,High,-35.0497,-58.4278,Sun
2024,November,18,spring,15:00,20.8,80,52.96,70,8,285,High,Medium,-35.0497,-58.4278,Sun
2024,November,18,spring,16:00,19.3,83,52.97,65,7,260,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,18,spring,17:00,17.5,87,52.98,58,6,235,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,18,spring,18:00,15.8,91,52.99,52,4,205,Medium,Low,-35.0497,-58.4278,Sun
2024,November,18,spring,19:00,14.3,94,53.00,48,3,185,Low,Low,-35.0497,-58.4278,Sun
2024,November,18,spring,20:00,13.5,96,53.01,45,2,175,Low,Low,-35.0497,-58.4278,Sun
2024,November,18,spring,21:00,13.1,97,53.01,43,1,170,Low,Low,-35.0497,-58.4278,Sun
2024,November,18,spring,22:00,12.9,98,53.02,42,1,165,Low,Low,-35.0497,-58.4278,Sun
2024,November,18,spring,23:00,12.8,99,53.02,41,1,160,Low,Low,-35.0497,-58.4278,Sun
2024,November,19,spring,00:00,12.6,100,53.03,41,1,155,Low,Low,-35.0497,-58.4278,Sun
2024,November,19,spring,01:00,12.2,101,53.03,40,1,150,Low,Low,-35.0497,-58.4278,Sun
2024,November,19,spring,02:00,11.7,102,53.04,40,1,145,Low,Low,-35.0497,-58.4278,Sun
2024,November,19,spring,03:00,11.2,103,53.04,40,1,140,Low,Low,-35.0497,-58.4278,Sun
2024,November,19,spring,04:00,10.7,104,53.05,40,1,135,Low,Low,-35.0497,-58.4278,Sun
2024,November,19,spring,05:00,10.2,105,53.05,41,1,130,Low,Low,-35.0497,-58.4278,Sun
2024,November,19,spring,06:00,11.0,103,53.06,43,2,140,Low,Low,-35.0497,-58.4278,Sun
2024,November,19,spring,07:00,12.4,100,53.07,48,3,155,Low,Medium,-35.0497,-58.4278,Sun
2024,November,19,spring,08:00,14.7,96,53.08,55,5,180,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,19,spring,09:00,17.0,91,53.10,62,7,210,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,19,spring,10:00,18.7,86,53.12,68,8,240,Medium,High,-35.0497,-58.4278,Sun
2024,November,19,spring,11:00,20.3,82,53.14,72,9,265,High,High,-35.0497,-58.4278,Sun
2024,November,19,spring,12:00,21.2,80,53.16,75,9,280,High,High,-35.0497,-58.4278,Sun
2024,November,19,spring,13:00,21.7,78,53.18,74,9,290,High,High,-35.0497,-58.4278,Sun
2024,November,19,spring,14:00,21.4,79,53.20,73,9,285,High,High,-35.0497,-58.4278,Sun
2024,November,19,spring,15:00,20.7,81,53.21,70,8,270,High,Medium,-35.0497,-58.4278,Sun
2024,November,19,spring,16:00,19.2,84,53.22,65,7,245,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,19,spring,17:00,17.4,88,53.23,58,6,220,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,19,spring,18:00,15.7,92,53.24,52,4,190,Medium,Low,-35.0497,-58.4278,Sun
2024,November,19,spring,19:00,14.2,95,53.25,48,3,170,Low,Low,-35.0497,-58.4278,Sun
2024,November,19,spring,20:00,13.4,97,53.26,45,2,160,Low,Low,-35.0497,-58.4278,Sun
2024,November,19,spring,21:00,13.0,98,53.26,43,1,155,Low,Low,-35.0497,-58.4278,Sun
2024,November,19,spring,22:00,12.8,99,53.27,42,1,150,Low,Low,-35.0497,-58.4278,Sun
2024,November,19,spring,23:00,12.7,100,53.27,41,1,145,Low,Low,-35.0497,-58.4278,Sun
2024,November,20,spring,00:00,12.5,101,53.28,41,1,140,Low,Low,-35.0497,-58.4278,Sun
2024,November,20,spring,01:00,12.1,102,53.28,40,1,135,Low,Low,-35.0497,-58.4278,Sun
2024,November,20,spring,02:00,11.6,103,53.29,40,1,130,Low,Low,-35.0497,-58.4278,Sun
2024,November,20,spring,03:00,11.1,104,53.29,40,1,125,Low,Low,-35.0497,-58.4278,Sun
2024,November,20,spring,04:00,10.6,105,53.30,40,1,120,Low,Low,-35.0497,-58.4278,Sun
2024,November,20,spring,05:00,10.1,106,53.30,41,1,115,Low,Low,-35.0497,-58.4278,Sun
2024,November,20,spring,06:00,10.9,104,53.31,43,2,125,Low,Low,-35.0497,-58.4278,Sun
2024,November,20,spring,07:00,12.3,101,53.32,48,3,140,Low,Medium,-35.0497,-58.4278,Sun
2024,November,20,spring,08:00,14.6,97,53.33,55,5,165,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,20,spring,09:00,16.9,92,53.35,62,7,195,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,20,spring,10:00,18.6,87,53.37,68,8,225,Medium,High,-35.0497,-58.4278,Sun
2024,November,20,spring,11:00,20.2,83,53.39,72,9,250,High,High,-35.0497,-58.4278,Sun
2024,November,20,spring,12:00,21.1,81,53.41,75,9,265,High,High,-35.0497,-58.4278,Sun
2024,November,20,spring,13:00,21.6,79,53.43,74,9,275,High,High,-35.0497,-58.4278,Sun
2024,November,20,spring,14:00,21.3,80,53.45,73,9,270,High,High,-35.0497,-58.4278,Sun
2024,November,20,spring,15:00,20.6,82,53.46,70,8,255,High,Medium,-35.0497,-58.4278,Sun
2024,November,20,spring,16:00,19.1,85,53.47,65,7,230,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,20,spring,17:00,17.3,89,53.48,58,6,205,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,20,spring,18:00,15.6,93,53.49,52,4,175,Medium,Low,-35.0497,-58.4278,Sun
2024,November,20,spring,19:00,14.1,96,53.50,48,3,155,Low,Low,-35.0497,-58.4278,Sun
2024,November,20,spring,20:00,13.3,98,53.51,45,2,145,Low,Low,-35.0497,-58.4278,Sun
2024,November,20,spring,21:00,12.9,99,53.51,43,1,140,Low,Low,-35.0497,-58.4278,Sun
2024,November,20,spring,22:00,12.7,100,53.52,42,1,135,Low,Low,-35.0497,-58.4278,Sun
2024,November,20,spring,23:00,12.6,101,53.52,41,1,130,Low,Low,-35.0497,-58.4278,Sun
2024,November,21,spring,00:00,12.4,102,53.53,41,1,125,Low,Low,-35.0497,-58.4278,Sun
2024,November,21,spring,01:00,12.0,103,53.53,40,1,120,Low,Low,-35.0497,-58.4278,Sun
2024,November,21,spring,02:00,11.5,104,53.54,40,1,115,Low,Low,-35.0497,-58.4278,Sun
2024,November,21,spring,03:00,11.0,105,53.54,40,1,110,Low,Low,-35.0497,-58.4278,Sun
2024,November,21,spring,04:00,10.5,106,53.55,40,1,105,Low,Low,-35.0497,-58.4278,Sun
2024,November,21,spring,05:00,10.0,107,53.55,41,1,100,Low,Low,-35.0497,-58.4278,Sun
2024,November,21,spring,06:00,10.8,105,53.56,43,2,110,Low,Low,-35.0497,-58.4278,Sun
2024,November,21,spring,07:00,12.2,102,53.57,48,3,125,Low,Medium,-35.0497,-58.4278,Sun
2024,November,21,spring,08:00,14.5,98,53.58,55,5,150,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,21,spring,09:00,16.8,93,53.60,62,7,180,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,21,spring,10:00,18.5,88,53.62,68,8,210,Medium,High,-35.0497,-58.4278,Sun
2024,November,21,spring,11:00,20.1,84,53.64,72,9,235,High,High,-35.0497,-58.4278,Sun
2024,November,21,spring,12:00,21.0,82,53.66,75,9,250,High,High,-35.0497,-58.4278,Sun
2024,November,21,spring,13:00,21.5,80,53.68,74,9,260,High,High,-35.0497,-58.4278,Sun
2024,November,21,spring,14:00,21.2,81,53.70,73,9,255,High,High,-35.0497,-58.4278,Sun
2024,November,21,spring,15:00,20.5,83,53.71,70,8,240,High,Medium,-35.0497,-58.4278,Sun
2024,November,21,spring,16:00,19.0,86,53.72,65,7,215,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,21,spring,17:00,17.2,90,53.73,58,6,190,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,21,spring,18:00,15.5,94,53.74,52,4,160,Medium,Low,-35.0497,-58.4278,Sun
2024,November,21,spring,19:00,14.0,97,53.75,48,3,140,Low,Low,-35.0497,-58.4278,Sun
2024,November,21,spring,20:00,13.2,99,53.76,45,2,130,Low,Low,-35.0497,-58.4278,Sun
2024,November,21,spring,21:00,12.8,100,53.76,43,1,125,Low,Low,-35.0497,-58.4278,Sun
2024,November,21,spring,22:00,12.6,101,53.77,42,1,120,Low,Low,-35.0497,-58.4278,Sun
2024,November,21,spring,23:00,12.5,102,53.77,41,1,115,Low,Low,-35.0497,-58.4278,Sun
2024,November,22,spring,00:00,12.3,103,53.78,41,1,110,Low,Low,-35.0497,-58.4278,Sun
2024,November,22,spring,01:00,11.9,104,53.78,40,1,105,Low,Low,-35.0497,-58.4278,Sun
2024,November,22,spring,02:00,11.4,105,53.79,40,1,100,Low,Low,-35.0497,-58.4278,Sun
2024,November,22,spring,03:00,10.9,106,53.79,40,1,95,Low,Low,-35.0497,-58.4278,Sun
2024,November,22,spring,04:00,10.4,107,53.80,40,1,90,Low,Low,-35.0497,-58.4278,Sun
2024,November,22,spring,05:00,9.9,108,53.80,41,1,85,Low,Low,-35.0497,-58.4278,Sun
2024,November,22,spring,06:00,10.7,106,53.81,43,2,95,Low,Low,-35.0497,-58.4278,Sun
2024,November,22,spring,07:00,12.1,103,53.82,48,3,110,Low,Medium,-35.0497,-58.4278,Sun
2024,November,22,spring,08:00,14.4,99,53.83,55,5,135,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,22,spring,09:00,16.7,94,53.85,62,7,165,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,22,spring,10:00,18.4,89,53.87,68,8,195,Medium,High,-35.0497,-58.4278,Sun
2024,November,22,spring,11:00,20.0,85,53.89,72,9,220,High,High,-35.0497,-58.4278,Sun
2024,November,22,spring,12:00,20.9,83,53.91,75,9,235,High,High,-35.0497,-58.4278,Sun
2024,November,22,spring,13:00,21.4,81,53.93,74,9,245,High,High,-35.0497,-58.4278,Sun
2024,November,22,spring,14:00,21.1,82,53.95,73,9,240,High,High,-35.0497,-58.4278,Sun
2024,November,22,spring,15:00,20.4,84,53.96,70,8,225,High,Medium,-35.0497,-58.4278,Sun
2024,November,22,spring,16:00,18.9,87,53.97,65,7,200,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,22,spring,17:00,17.1,91,53.98,58,6,175,Medium,Medium,-35.0497,-58.4278,Sun
2024,November,22,spring,18:00,15.4,95,53.99,52,4,145,Medium,Low,-35.0497,-58.4278,Sun
2024,November,22,spring,19:00,13.9,98,54.00,48,3,125,Low,Low,-35.0497,-58.4278,Sun
2024,November,22,spring,20:00,13.1,100,54.01,45,2,115,Low,Low,-35.0497,-58.4278,Sun
2024,November,22,spring,21:00,12.7,101,54.01,43,1,110,Low,Low,-35.0497,-58.4278,Sun
2024,November,22,spring,22:00,12.5,102,54.02,42,1,105,Low,Low,-35.0497,-58.4278,Sun
